"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Injury Intent"	"Injury Intent Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Pennsylvania"	"42"	"2007"	"2007"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	589	12563937	4.7
	"Pennsylvania"	"42"	"2007"	"2007"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	18	12563937	Unreliable
	"Pennsylvania"	"42"	"2007"	"2007"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	536	12563937	4.3
	"Pennsylvania"	"42"	"2008"	"2008"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	28	12612285	0.2
	"Pennsylvania"	"42"	"2008"	"2008"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	45	12612285	0.4
	"Pennsylvania"	"42"	"2008"	"2008"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	71	12612285	0.6
	"Pennsylvania"	"42"	"2008"	"2008"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	654	12612285	5.2
	"Pennsylvania"	"42"	"2008"	"2008"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	15	12612285	Unreliable
	"Pennsylvania"	"42"	"2008"	"2008"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	505	12612285	4.0
	"Pennsylvania"	"42"	"2009"	"2009"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	16	12666858	Unreliable
	"Pennsylvania"	"42"	"2009"	"2009"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	62	12666858	0.5
	"Pennsylvania"	"42"	"2009"	"2009"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	80	12666858	0.6
	"Pennsylvania"	"42"	"2009"	"2009"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	683	12666858	5.4
	"Pennsylvania"	"42"	"2009"	"2009"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	11	12666858	Unreliable
	"Pennsylvania"	"42"	"2009"	"2009"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	468	12666858	3.7
	"Pennsylvania"	"42"	"2010"	"2010"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	25	12702379	0.2
	"Pennsylvania"	"42"	"2010"	"2010"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	82	12702379	0.6
	"Pennsylvania"	"42"	"2010"	"2010"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	61	12702379	0.5
	"Pennsylvania"	"42"	"2010"	"2010"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	619	12702379	4.9
	"Pennsylvania"	"42"	"2010"	"2010"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	12	12702379	Unreliable
	"Pennsylvania"	"42"	"2010"	"2010"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	486	12702379	3.8
	"Pennsylvania"	"42"	"2011"	"2011"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	17	12742886	Unreliable
	"Pennsylvania"	"42"	"2011"	"2011"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	95	12742886	0.7
	"Pennsylvania"	"42"	"2011"	"2011"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	71	12742886	0.6
	"Pennsylvania"	"42"	"2011"	"2011"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	717	12742886	5.6
	"Pennsylvania"	"42"	"2011"	"2011"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	17	12742886	Unreliable
	"Pennsylvania"	"42"	"2011"	"2011"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	489	12742886	3.8
	"Pennsylvania"	"42"	"2012"	"2012"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	61	12763536	0.5
	"Pennsylvania"	"42"	"2012"	"2012"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	101	12763536	0.8
	"Pennsylvania"	"42"	"2012"	"2012"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	69	12763536	0.5
	"Pennsylvania"	"42"	"2012"	"2012"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	649	12763536	5.1
	"Pennsylvania"	"42"	"2012"	"2012"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	537	12763536	4.2
	"Pennsylvania"	"42"	"2013"	"2013"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	19	12773801	Unreliable
	"Pennsylvania"	"42"	"2013"	"2013"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	112	12773801	0.9
	"Pennsylvania"	"42"	"2013"	"2013"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	91	12773801	0.7
	"Pennsylvania"	"42"	"2013"	"2013"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	715	12773801	5.6
	"Pennsylvania"	"42"	"2013"	"2013"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	17	12773801	Unreliable
	"Pennsylvania"	"42"	"2013"	"2013"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	461	12773801	3.6
	"Pennsylvania"	"42"	"2014"	"2014"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	12	12787209	Unreliable
	"Pennsylvania"	"42"	"2014"	"2014"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	111	12787209	0.9
	"Pennsylvania"	"42"	"2014"	"2014"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	101	12787209	0.8
	"Pennsylvania"	"42"	"2014"	"2014"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	685	12787209	5.4
	"Pennsylvania"	"42"	"2014"	"2014"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	10	12787209	Unreliable
	"Pennsylvania"	"42"	"2014"	"2014"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	450	12787209	3.5
	"Pennsylvania"	"42"	"2015"	"2015"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	15	12802503	Unreliable
	"Pennsylvania"	"42"	"2015"	"2015"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	120	12802503	0.9
	"Pennsylvania"	"42"	"2015"	"2015"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	76	12802503	0.6
	"Pennsylvania"	"42"	"2015"	"2015"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	736	12802503	5.7
	"Pennsylvania"	"42"	"2015"	"2015"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	14	12802503	Unreliable
	"Pennsylvania"	"42"	"2015"	"2015"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	505	12802503	3.9
	"Pennsylvania"	"42"	"2016"	"2016"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	15	12784227	Unreliable
	"Pennsylvania"	"42"	"2016"	"2016"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	109	12784227	0.9
	"Pennsylvania"	"42"	"2016"	"2016"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	77	12784227	0.6
	"Pennsylvania"	"42"	"2016"	"2016"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	790	12784227	6.2
	"Pennsylvania"	"42"	"2016"	"2016"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	10	12784227	Unreliable
	"Pennsylvania"	"42"	"2016"	"2016"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	10	12784227	Unreliable
	"Pennsylvania"	"42"	"2016"	"2016"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	518	12784227	4.1
	"Rhode Island"	"44"	"1999"	"1999"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	24	1040402	2.3
	"Rhode Island"	"44"	"1999"	"1999"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	20	1040402	1.9
	"Rhode Island"	"44"	"2000"	"2000"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	11	1048319	Unreliable
	"Rhode Island"	"44"	"2000"	"2000"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	14	1048319	Unreliable
	"Rhode Island"	"44"	"2000"	"2000"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	27	1048319	2.6
	"Rhode Island"	"44"	"2001"	"2001"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	17	1057142	Unreliable
	"Rhode Island"	"44"	"2001"	"2001"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	18	1057142	Unreliable
	"Rhode Island"	"44"	"2002"	"2002"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	13	1065995	Unreliable
	"Rhode Island"	"44"	"2002"	"2002"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	17	1065995	Unreliable
	"Rhode Island"	"44"	"2002"	"2002"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	20	1065995	1.9
	"Rhode Island"	"44"	"2003"	"2003"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	11	1071342	Unreliable
	"Rhode Island"	"44"	"2003"	"2003"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	21	1071342	2.0
	"Rhode Island"	"44"	"2004"	"2004"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	18	1074579	Unreliable
	"Rhode Island"	"44"	"2004"	"2004"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	17	1074579	Unreliable
	"Rhode Island"	"44"	"2005"	"2005"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	15	1067916	Unreliable
	"Rhode Island"	"44"	"2005"	"2005"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	19	1067916	Unreliable
	"Rhode Island"	"44"	"2006"	"2006"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	16	1063096	Unreliable
	"Rhode Island"	"44"	"2006"	"2006"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	18	1063096	Unreliable
	"Rhode Island"	"44"	"2007"	"2007"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	16	1057315	Unreliable
	"Rhode Island"	"44"	"2007"	"2007"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	13	1057315	Unreliable
	"Rhode Island"	"44"	"2008"	"2008"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	19	1055003	Unreliable
	"Rhode Island"	"44"	"2008"	"2008"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	19	1055003	Unreliable
	"Rhode Island"	"44"	"2009"	"2009"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	12	1053646	Unreliable
	"Rhode Island"	"44"	"2009"	"2009"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	27	1053646	2.6
	"Rhode Island"	"44"	"2009"	"2009"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	14	1053646	Unreliable
	"Rhode Island"	"44"	"2010"	"2010"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	29	1052567	2.8
	"Rhode Island"	"44"	"2010"	"2010"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	15	1052567	Unreliable
	"Rhode Island"	"44"	"2011"	"2011"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	17	1051302	Unreliable
	"Rhode Island"	"44"	"2011"	"2011"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	11	1051302	Unreliable
	"Rhode Island"	"44"	"2012"	"2012"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	17	1050292	Unreliable
	"Rhode Island"	"44"	"2012"	"2012"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	15	1050292	Unreliable
	"Rhode Island"	"44"	"2013"	"2013"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	11	1051511	Unreliable
	"Rhode Island"	"44"	"2013"	"2013"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	15	1051511	Unreliable
	"Rhode Island"	"44"	"2013"	"2013"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	18	1051511	Unreliable
	"Rhode Island"	"44"	"2014"	"2014"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	14	1055173	Unreliable
	"Rhode Island"	"44"	"2014"	"2014"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	12	1055173	Unreliable
	"Rhode Island"	"44"	"2015"	"2015"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	26	1056298	2.5
	"Rhode Island"	"44"	"2016"	"2016"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	26	1056426	2.5
	"Rhode Island"	"44"	"2016"	"2016"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	13	1056426	Unreliable
	"South Carolina"	"45"	"1999"	"1999"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	23	3974682	0.6
	"South Carolina"	"45"	"1999"	"1999"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	25	3974682	0.6
	"South Carolina"	"45"	"1999"	"1999"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	27	3974682	0.7
	"South Carolina"	"45"	"1999"	"1999"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	235	3974682	5.9
	"South Carolina"	"45"	"1999"	"1999"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	15	3974682	Unreliable
	"South Carolina"	"45"	"1999"	"1999"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	27	3974682	0.7
	"South Carolina"	"45"	"1999"	"1999"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	181	3974682	4.6
	"South Carolina"	"45"	"2000"	"2000"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	14	4012012	Unreliable
	"South Carolina"	"45"	"2000"	"2000"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	25	4012012	0.6
	"South Carolina"	"45"	"2000"	"2000"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	42	4012012	1.0
	"South Carolina"	"45"	"2000"	"2000"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	230	4012012	5.7
	"South Carolina"	"45"	"2000"	"2000"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	18	4012012	Unreliable
	"South Carolina"	"45"	"2000"	"2000"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	146	4012012	3.6
	"South Carolina"	"45"	"2001"	"2001"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	12	4064995	Unreliable
	"South Carolina"	"45"	"2001"	"2001"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	40	4064995	1.0
	"South Carolina"	"45"	"2001"	"2001"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	43	4064995	1.1
	"South Carolina"	"45"	"2001"	"2001"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	228	4064995	5.6
	"South Carolina"	"45"	"2001"	"2001"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	24	4064995	0.6
	"South Carolina"	"45"	"2001"	"2001"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	195	4064995	4.8
	"South Carolina"	"45"	"2002"	"2002"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	27	4107795	0.7
	"South Carolina"	"45"	"2002"	"2002"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	30	4107795	0.7
	"South Carolina"	"45"	"2002"	"2002"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	42	4107795	1.0
	"South Carolina"	"45"	"2002"	"2002"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	232	4107795	5.6
	"South Carolina"	"45"	"2002"	"2002"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	23	4107795	0.6
	"South Carolina"	"45"	"2002"	"2002"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	195	4107795	4.7
	"South Carolina"	"45"	"2003"	"2003"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	20	4150297	0.5
	"South Carolina"	"45"	"2003"	"2003"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	36	4150297	0.9
	"South Carolina"	"45"	"2003"	"2003"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	32	4150297	0.8
	"South Carolina"	"45"	"2003"	"2003"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	260	4150297	6.3
	"South Carolina"	"45"	"2003"	"2003"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	18	4150297	Unreliable
	"South Carolina"	"45"	"2003"	"2003"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	212	4150297	5.1
	"South Carolina"	"45"	"2004"	"2004"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	13	4210921	Unreliable
	"South Carolina"	"45"	"2004"	"2004"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	25	4210921	0.6
	"South Carolina"	"45"	"2004"	"2004"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	37	4210921	0.9
	"South Carolina"	"45"	"2004"	"2004"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	266	4210921	6.3
	"South Carolina"	"45"	"2004"	"2004"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	15	4210921	Unreliable
	"South Carolina"	"45"	"2004"	"2004"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	201	4210921	4.8
	"South Carolina"	"45"	"2005"	"2005"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	30	4270150	0.7
	"South Carolina"	"45"	"2005"	"2005"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	38	4270150	0.9
	"South Carolina"	"45"	"2005"	"2005"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	31	4270150	0.7
	"South Carolina"	"45"	"2005"	"2005"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	245	4270150	5.7
	"South Carolina"	"45"	"2005"	"2005"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	13	4270150	Unreliable
	"South Carolina"	"45"	"2005"	"2005"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	213	4270150	5.0
	"South Carolina"	"45"	"2006"	"2006"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	10	4357847	Unreliable
	"South Carolina"	"45"	"2006"	"2006"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	26	4357847	0.6
	"South Carolina"	"45"	"2006"	"2006"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	33	4357847	0.8
	"South Carolina"	"45"	"2006"	"2006"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	256	4357847	5.9
	"South Carolina"	"45"	"2006"	"2006"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	23	4357847	0.5
	"South Carolina"	"45"	"2006"	"2006"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	246	4357847	5.6
	"South Carolina"	"45"	"2007"	"2007"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	29	4444110	0.7
	"South Carolina"	"45"	"2007"	"2007"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	34	4444110	0.8
	"South Carolina"	"45"	"2007"	"2007"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	248	4444110	5.6
	"South Carolina"	"45"	"2007"	"2007"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	19	4444110	Unreliable
	"South Carolina"	"45"	"2007"	"2007"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	230	4444110	5.2
	"South Carolina"	"45"	"2008"	"2008"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	10	4528996	Unreliable
	"South Carolina"	"45"	"2008"	"2008"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	28	4528996	0.6
	"South Carolina"	"45"	"2008"	"2008"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	31	4528996	0.7
	"South Carolina"	"45"	"2008"	"2008"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	284	4528996	6.3
	"South Carolina"	"45"	"2008"	"2008"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	19	4528996	Unreliable
	"South Carolina"	"45"	"2008"	"2008"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	224	4528996	4.9
	"South Carolina"	"45"	"2009"	"2009"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	13	4589872	Unreliable
	"South Carolina"	"45"	"2009"	"2009"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	22	4589872	0.5
	"South Carolina"	"45"	"2009"	"2009"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	35	4589872	0.8
	"South Carolina"	"45"	"2009"	"2009"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	320	4589872	7.0
	"South Carolina"	"45"	"2009"	"2009"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	13	4589872	Unreliable
	"South Carolina"	"45"	"2009"	"2009"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	220	4589872	4.8
	"South Carolina"	"45"	"2010"	"2010"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	17	4625364	Unreliable
	"South Carolina"	"45"	"2010"	"2010"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	29	4625364	0.6
	"South Carolina"	"45"	"2010"	"2010"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	42	4625364	0.9
	"South Carolina"	"45"	"2010"	"2010"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	321	4625364	6.9
	"South Carolina"	"45"	"2010"	"2010"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	218	4625364	4.7
	"South Carolina"	"45"	"2011"	"2011"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	15	4679230	Unreliable
	"South Carolina"	"45"	"2011"	"2011"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	21	4679230	0.4
	"South Carolina"	"45"	"2011"	"2011"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	36	4679230	0.8
	"South Carolina"	"45"	"2011"	"2011"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	369	4679230	7.9
	"South Carolina"	"45"	"2011"	"2011"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	14	4679230	Unreliable
	"South Carolina"	"45"	"2011"	"2011"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	236	4679230	5.0
	"South Carolina"	"45"	"2012"	"2012"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	22	4723723	0.5
	"South Carolina"	"45"	"2012"	"2012"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	23	4723723	0.5
	"South Carolina"	"45"	"2012"	"2012"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	36	4723723	0.8
	"South Carolina"	"45"	"2012"	"2012"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	374	4723723	7.9
	"South Carolina"	"45"	"2012"	"2012"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	16	4723723	Unreliable
	"South Carolina"	"45"	"2012"	"2012"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	256	4723723	5.4
	"South Carolina"	"45"	"2013"	"2013"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	13	4774839	Unreliable
	"South Carolina"	"45"	"2013"	"2013"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	14	4774839	Unreliable
	"South Carolina"	"45"	"2013"	"2013"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	33	4774839	0.7
	"South Carolina"	"45"	"2013"	"2013"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	423	4774839	8.9
	"South Carolina"	"45"	"2013"	"2013"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	11	4774839	Unreliable
	"South Carolina"	"45"	"2013"	"2013"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	231	4774839	4.8
	"South Carolina"	"45"	"2014"	"2014"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	10	4832482	Unreliable
	"South Carolina"	"45"	"2014"	"2014"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	34	4832482	0.7
	"South Carolina"	"45"	"2014"	"2014"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	436	4832482	9.0
	"South Carolina"	"45"	"2014"	"2014"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	11	4832482	Unreliable
	"South Carolina"	"45"	"2014"	"2014"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	254	4832482	5.3
	"South Carolina"	"45"	"2015"	"2015"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	13	4896146	Unreliable
